program,site,year,month,replicate,replicatetype,sppname,commonname,trophicgroup,counts
TCRMP,South Capella,2015,10,10,transect,Pseudupeneus maculatus,spotted goatfish,inv,1
TCRMP,South Capella,2015,10,10,transect,Sparisoma viride,stoplight parrotfish,herb,6
TCRMP,South Capella,2015,10,10,transect,Scarus iseri,striped parrotfish,herb,10
TCRMP,South Capella,2015,10,10,transect,Stegastes planifrons,threespot damselfish,herb,8
TCRMP,South Capella,2015,10,10,transect,Halichoeres garnoti,yellowhead wrasse,inv,3
TCRMP,Sprat Hole,2015,9,1,transect,Stegastes partitus,bicolor damselfish,herb,70
TCRMP,Sprat Hole,2015,9,1,transect,Myripristis jacobus,blackbar soldierfish,plank,3
TCRMP,Sprat Hole,2015,9,1,transect,Chromis cyanea,blue chromis,plank,122
TCRMP,Sprat Hole,2015,9,1,transect,Acanthurus coeruleus,blue tang,herb,1
TCRMP,Sprat Hole,2015,9,1,transect,Thalassoma bifasciatum,bluehead wrasse,plank,3
TCRMP,Sprat Hole,2015,9,1,transect,Chromis multilineata,brown chromis,plank,30
TCRMP,Sprat Hole,2015,9,1,transect,Stegastes variabilis,cocoa damselfish,herb,2
TCRMP,Sprat Hole,2015,9,1,transect,Stegastes adustus,dusky damselfish,herb,15
TCRMP,Sprat Hole,2015,9,1,transect,Haemulon flavolineatum,French grunt,inv,2
TCRMP,Sprat Hole,2015,9,1,transect,Heteropriacanthus cruentatus,glasseye snapper,inv,1
TCRMP,Sprat Hole,2015,9,1,transect,Cephalopholis cruentata,graysby,pisc,3
TCRMP,Sprat Hole,2015,9,1,transect,Holocentrus rufus,longspine squirrelfish,inv,3
TCRMP,Sprat Hole,2015,9,1,transect,Acanthurus bahianus,ocean surgeonfish,herb,4
TCRMP,Sprat Hole,2015,9,1,transect,Sparisoma aurofrenatum,redband parrotfish,herb,7
TCRMP,Sprat Hole,2015,9,1,transect,Amblycirrhitus pinos,redspotted hawkfish,inv,1
TCRMP,Sprat Hole,2015,9,1,transect,Canthigaster rostrata,sharpnose puffer,inv,1
TCRMP,Sprat Hole,2015,9,1,transect,Sparisoma viride,stoplight parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,1,transect,Scarus iseri,striped parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,1,transect,Stegastes planifrons,threespot damselfish,herb,2
TCRMP,Sprat Hole,2015,9,1,transect,Serranus tabacarius,tobaccofish,inv,1
TCRMP,Sprat Hole,2015,9,1,transect,Aulostomus maculatus,trumpetfish,inv,1
TCRMP,Sprat Hole,2015,9,1,transect,Halichoeres garnoti,yellowhead wrasse,inv,35
TCRMP,Sprat Hole,2015,9,1,transect,Microspathodon chrysurus,yellowtail damselfish,herb,1
TCRMP,Sprat Hole,2015,9,2,transect,Stegastes partitus,bicolor damselfish,herb,8
TCRMP,Sprat Hole,2015,9,2,transect,Chromis cyanea,blue chromis,plank,140
TCRMP,Sprat Hole,2015,9,2,transect,Acanthurus coeruleus,blue tang,herb,3
TCRMP,Sprat Hole,2015,9,2,transect,Chromis multilineata,brown chromis,plank,10
TCRMP,Sprat Hole,2015,9,2,transect,Clepticus parrae,creole wrasse,plank,6
TCRMP,Sprat Hole,2015,9,2,transect,Stegastes adustus,dusky damselfish,herb,1
TCRMP,Sprat Hole,2015,9,2,transect,Haemulon flavolineatum,French grunt,inv,1
TCRMP,Sprat Hole,2015,9,2,transect,Cephalopholis cruentata,graysby,pisc,2
TCRMP,Sprat Hole,2015,9,2,transect,Holocentrus rufus,longspine squirrelfish,inv,1
TCRMP,Sprat Hole,2015,9,2,transect,Acanthurus bahianus,ocean surgeonfish,herb,7
TCRMP,Sprat Hole,2015,9,2,transect,Cantherhines pullus,orangespotted filefish,inv,1
TCRMP,Sprat Hole,2015,9,2,transect,Scarus taeniopterus,princess parrotfish,herb,5
TCRMP,Sprat Hole,2015,9,2,transect,Scarus vetula,queen parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,2,transect,Epinephelus guttatus,red hind,pisc,1
TCRMP,Sprat Hole,2015,9,2,transect,Sparisoma aurofrenatum,redband parrotfish,herb,7
TCRMP,Sprat Hole,2015,9,2,transect,Canthigaster rostrata,sharpnose puffer,inv,4
TCRMP,Sprat Hole,2015,9,2,transect,Sparisoma viride,stoplight parrotfish,herb,6
TCRMP,Sprat Hole,2015,9,2,transect,Scarus iseri,striped parrotfish,herb,3
TCRMP,Sprat Hole,2015,9,2,transect,Stegastes planifrons,threespot damselfish,herb,11
TCRMP,Sprat Hole,2015,9,2,transect,Mulloidichthys martinicus,yellow goatfish,inv,1
TCRMP,Sprat Hole,2015,9,2,transect,Halichoeres garnoti,yellowhead wrasse,inv,32
TCRMP,Sprat Hole,2015,9,2,transect,Hypoplectrus chlorurus,yellowtail hamlet,inv,1
TCRMP,Sprat Hole,2015,9,3,transect,Caranx ruber,bar jack,inv,2
TCRMP,Sprat Hole,2015,9,3,transect,Stegastes partitus,bicolor damselfish,herb,55
TCRMP,Sprat Hole,2015,9,3,transect,Melichthys niger,black durgon,plank,1
TCRMP,Sprat Hole,2015,9,3,transect,Chromis cyanea,blue chromis,plank,100
TCRMP,Sprat Hole,2015,9,3,transect,Acanthurus coeruleus,blue tang,herb,1
TCRMP,Sprat Hole,2015,9,3,transect,Thalassoma bifasciatum,bluehead wrasse,plank,2
TCRMP,Sprat Hole,2015,9,3,transect,Haemulon carbonarium,Caesar grunt,inv,1
TCRMP,Sprat Hole,2015,9,3,transect,Clepticus parrae,creole wrasse,plank,5
TCRMP,Sprat Hole,2015,9,3,transect,Chaetodon capistratus,foureye butterflyfish,inv,2
TCRMP,Sprat Hole,2015,9,3,transect,Haemulon flavolineatum,French grunt,inv,1
TCRMP,Sprat Hole,2015,9,3,transect,Lutjanus mahogoni,mahogany snapper,inv,2
TCRMP,Sprat Hole,2015,9,3,transect,Scarus taeniopterus,princess parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,3,transect,Scarus vetula,queen parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,3,transect,Sparisoma aurofrenatum,redband parrotfish,herb,3
TCRMP,Sprat Hole,2015,9,3,transect,Lutjanus apodus,schoolmaster,inv,4
TCRMP,Sprat Hole,2015,9,3,transect,Canthigaster rostrata,sharpnose puffer,inv,4
TCRMP,Sprat Hole,2015,9,3,transect,Bodianus rufus,Spanish hogfish,inv,1
TCRMP,Sprat Hole,2015,9,3,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,3,transect,Stegastes planifrons,threespot damselfish,herb,2
TCRMP,Sprat Hole,2015,9,3,transect,Halichoeres garnoti,yellowhead wrasse,inv,5
TCRMP,Sprat Hole,2015,9,3,transect,Microspathodon chrysurus,yellowtail damselfish,herb,1
TCRMP,Sprat Hole,2015,9,3,transect,Hypoplectrus chlorurus,yellowtail hamlet,inv,1
TCRMP,Sprat Hole,2015,9,3,transect,Ocyurus chrysurus,yellowtail snapper,pisc,1
TCRMP,Sprat Hole,2015,9,4,transect,Stegastes partitus,bicolor damselfish,herb,6
TCRMP,Sprat Hole,2015,9,4,transect,Myripristis jacobus,blackbar soldierfish,plank,1
TCRMP,Sprat Hole,2015,9,4,transect,Acanthurus coeruleus,blue tang,herb,2
TCRMP,Sprat Hole,2015,9,4,transect,Thalassoma bifasciatum,bluehead wrasse,plank,8
TCRMP,Sprat Hole,2015,9,4,transect,Chromis multilineata,brown chromis,plank,27
TCRMP,Sprat Hole,2015,9,4,transect,Chromis multilineata,brown chromis,plank,10
TCRMP,Sprat Hole,2015,9,4,transect,Halichoeres maculipinna,clown wrasse,inv,3
TCRMP,Sprat Hole,2015,9,4,transect,Stegastes adustus,dusky damselfish,herb,3
TCRMP,Sprat Hole,2015,9,4,transect,Gramma loreto,fairy basslet,inv,3
TCRMP,Sprat Hole,2015,9,4,transect,Chaetodon capistratus,foureye butterflyfish,inv,2
TCRMP,Sprat Hole,2015,9,4,transect,Haemulon flavolineatum,French grunt,inv,3
TCRMP,Sprat Hole,2015,9,4,transect,Cephalopholis cruentata,graysby,pisc,1
TCRMP,Sprat Hole,2015,9,4,transect,Serranus tigrinus,harlequin bass,inv,2
TCRMP,Sprat Hole,2015,9,4,transect,Acanthurus bahianus,ocean surgeonfish,herb,2
TCRMP,Sprat Hole,2015,9,4,transect,Scarus taeniopterus,princess parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,4,transect,Scarus vetula,queen parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,4,transect,Epinephelus guttatus,red hind,pisc,3
TCRMP,Sprat Hole,2015,9,4,transect,Sparisoma aurofrenatum,redband parrotfish,herb,3
TCRMP,Sprat Hole,2015,9,4,transect,Canthigaster rostrata,sharpnose puffer,inv,1
TCRMP,Sprat Hole,2015,9,4,transect,Holocentrus adscensionis,squirrelfish,inv,1
TCRMP,Sprat Hole,2015,9,4,transect,Sparisoma viride,stoplight parrotfish,herb,4
TCRMP,Sprat Hole,2015,9,4,transect,Scarus iseri,striped parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,4,transect,Stegastes planifrons,threespot damselfish,herb,2
TCRMP,Sprat Hole,2015,9,4,transect,Halichoeres garnoti,yellowhead wrasse,inv,3
TCRMP,Sprat Hole,2015,9,4,transect,Microspathodon chrysurus,yellowtail damselfish,herb,1
TCRMP,Sprat Hole,2015,9,5,transect,Stegastes partitus,bicolor damselfish,herb,6
TCRMP,Sprat Hole,2015,9,5,transect,Chromis cyanea,blue chromis,plank,26
TCRMP,Sprat Hole,2015,9,5,transect,Acanthurus coeruleus,blue tang,herb,1
TCRMP,Sprat Hole,2015,9,5,transect,Thalassoma bifasciatum,bluehead wrasse,plank,7
TCRMP,Sprat Hole,2015,9,5,transect,Chromis multilineata,brown chromis,plank,2
TCRMP,Sprat Hole,2015,9,5,transect,Clepticus parrae,creole wrasse,plank,50
TCRMP,Sprat Hole,2015,9,5,transect,Stegastes adustus,dusky damselfish,herb,5
TCRMP,Sprat Hole,2015,9,5,transect,Gramma loreto,fairy basslet,inv,1
TCRMP,Sprat Hole,2015,9,5,transect,Chaetodon capistratus,foureye butterflyfish,inv,1
TCRMP,Sprat Hole,2015,9,5,transect,Haemulon flavolineatum,French grunt,inv,2
TCRMP,Sprat Hole,2015,9,5,transect,Acanthurus bahianus,ocean surgeonfish,herb,2
TCRMP,Sprat Hole,2015,9,5,transect,Scarus taeniopterus,princess parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,5,transect,Scarus vetula,queen parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,5,transect,Sparisoma aurofrenatum,redband parrotfish,herb,4
TCRMP,Sprat Hole,2015,9,5,transect,Canthigaster rostrata,sharpnose puffer,inv,2
TCRMP,Sprat Hole,2015,9,5,transect,Sparisoma viride,stoplight parrotfish,herb,5
TCRMP,Sprat Hole,2015,9,5,transect,Stegastes planifrons,threespot damselfish,herb,3
TCRMP,Sprat Hole,2015,9,5,transect,Halichoeres garnoti,yellowhead wrasse,inv,2
TCRMP,Sprat Hole,2015,9,5,transect,Microspathodon chrysurus,yellowtail damselfish,herb,1
TCRMP,Sprat Hole,2015,9,5,transect,Ocyurus chrysurus,yellowtail snapper,pisc,1
TCRMP,Sprat Hole,2015,9,6,transect,Hypoplectrus puella,barred hamlet,inv,1
TCRMP,Sprat Hole,2015,9,6,transect,Stegastes partitus,bicolor damselfish,herb,10
TCRMP,Sprat Hole,2015,9,6,transect,Melichthys niger,black durgon,plank,1
TCRMP,Sprat Hole,2015,9,6,transect,Chromis cyanea,blue chromis,plank,54
TCRMP,Sprat Hole,2015,9,6,transect,Acanthurus coeruleus,blue tang,herb,3
TCRMP,Sprat Hole,2015,9,6,transect,Thalassoma bifasciatum,bluehead wrasse,plank,4
TCRMP,Sprat Hole,2015,9,6,transect,Chromis multilineata,brown chromis,plank,2
TCRMP,Sprat Hole,2015,9,6,transect,Hypoplectrus unicolor,butter hamlet,inv,1
TCRMP,Sprat Hole,2015,9,6,transect,Clepticus parrae,creole wrasse,plank,80
TCRMP,Sprat Hole,2015,9,6,transect,Stegastes adustus,dusky damselfish,herb,2
TCRMP,Sprat Hole,2015,9,6,transect,Chaetodon capistratus,foureye butterflyfish,inv,1
TCRMP,Sprat Hole,2015,9,6,transect,Haemulon flavolineatum,French grunt,inv,2
TCRMP,Sprat Hole,2015,9,6,transect,Serranus tigrinus,harlequin bass,inv,1
TCRMP,Sprat Hole,2015,9,6,transect,Acanthurus bahianus,ocean surgeonfish,herb,1
TCRMP,Sprat Hole,2015,9,6,transect,Scarus taeniopterus,princess parrotfish,herb,5
TCRMP,Sprat Hole,2015,9,6,transect,Scarus vetula,queen parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,6,transect,Sparisoma aurofrenatum,redband parrotfish,herb,5
TCRMP,Sprat Hole,2015,9,6,transect,Sparisoma aurofrenatum,redband parrotfish,herb,4
TCRMP,Sprat Hole,2015,9,6,transect,Canthigaster rostrata,sharpnose puffer,inv,1
TCRMP,Sprat Hole,2015,9,6,transect,Lactophrys triqueter,smooth trunkfish,inv,1
TCRMP,Sprat Hole,2015,9,6,transect,Sparisoma viride,stoplight parrotfish,herb,4
TCRMP,Sprat Hole,2015,9,6,transect,Scarus iseri,striped parrotfish,herb,3
TCRMP,Sprat Hole,2015,9,6,transect,Stegastes planifrons,threespot damselfish,herb,2
TCRMP,Sprat Hole,2015,9,6,transect,Halichoeres cyanocephalus,yellowcheek wrasse,inv,1
TCRMP,Sprat Hole,2015,9,6,transect,Halichoeres garnoti,yellowhead wrasse,inv,5
TCRMP,Sprat Hole,2015,9,7,transect,Stegastes leucostictus,beaugregory,herb,2
TCRMP,Sprat Hole,2015,9,7,transect,Stegastes partitus,bicolor damselfish,herb,33
TCRMP,Sprat Hole,2015,9,7,transect,Hypoplectrus nigricans,black hamlet,inv,1
TCRMP,Sprat Hole,2015,9,7,transect,Myripristis jacobus,blackbar soldierfish,plank,3
TCRMP,Sprat Hole,2015,9,7,transect,Chromis cyanea,blue chromis,plank,90
TCRMP,Sprat Hole,2015,9,7,transect,Acanthurus coeruleus,blue tang,herb,2
TCRMP,Sprat Hole,2015,9,7,transect,Thalassoma bifasciatum,bluehead wrasse,plank,36
TCRMP,Sprat Hole,2015,9,7,transect,Chromis multilineata,brown chromis,plank,15
TCRMP,Sprat Hole,2015,9,7,transect,Hypoplectrus unicolor,butter hamlet,inv,1
TCRMP,Sprat Hole,2015,9,7,transect,Clepticus parrae,creole wrasse,plank,95
TCRMP,Sprat Hole,2015,9,7,transect,Stegastes adustus,dusky damselfish,herb,1
TCRMP,Sprat Hole,2015,9,7,transect,Stegastes adustus,dusky damselfish,herb,1
TCRMP,Sprat Hole,2015,9,7,transect,Gramma loreto,fairy basslet,inv,2
TCRMP,Sprat Hole,2015,9,7,transect,Haemulon flavolineatum,French grunt,inv,2
TCRMP,Sprat Hole,2015,9,7,transect,Cephalopholis cruentata,graysby,pisc,1
TCRMP,Sprat Hole,2015,9,7,transect,Holocentrus rufus,longspine squirrelfish,inv,1
TCRMP,Sprat Hole,2015,9,7,transect,Lutjanus mahogoni,mahogany snapper,inv,1
TCRMP,Sprat Hole,2015,9,7,transect,Acanthurus bahianus,ocean surgeonfish,herb,2
TCRMP,Sprat Hole,2015,9,7,transect,Scarus taeniopterus,princess parrotfish,herb,15
TCRMP,Sprat Hole,2015,9,7,transect,Sparisoma aurofrenatum,redband parrotfish,herb,10
TCRMP,Sprat Hole,2015,9,7,transect,Canthigaster rostrata,sharpnose puffer,inv,3
TCRMP,Sprat Hole,2015,9,7,transect,Sparisoma viride,stoplight parrotfish,herb,11
TCRMP,Sprat Hole,2015,9,7,transect,Scarus iseri,striped parrotfish,herb,11
TCRMP,Sprat Hole,2015,9,7,transect,Stegastes planifrons,threespot damselfish,herb,25
TCRMP,Sprat Hole,2015,9,7,transect,Halichoeres garnoti,yellowhead wrasse,inv,2
TCRMP,Sprat Hole,2015,9,8,transect,Stegastes partitus,bicolor damselfish,herb,28
TCRMP,Sprat Hole,2015,9,8,transect,Chromis cyanea,blue chromis,plank,60
TCRMP,Sprat Hole,2015,9,8,transect,Chromis cyanea,blue chromis,plank,10
TCRMP,Sprat Hole,2015,9,8,transect,Acanthurus coeruleus,blue tang,herb,13
TCRMP,Sprat Hole,2015,9,8,transect,Thalassoma bifasciatum,bluehead wrasse,plank,29
TCRMP,Sprat Hole,2015,9,8,transect,Hypoplectrus unicolor,butter hamlet,inv,1
TCRMP,Sprat Hole,2015,9,8,transect,Scomberomorus regalis,cero,pisc,1
TCRMP,Sprat Hole,2015,9,8,transect,Cephalopholis fulva,coney,pisc,1
TCRMP,Sprat Hole,2015,9,8,transect,Acanthurus chirurgus,doctorfish,herb,1
TCRMP,Sprat Hole,2015,9,8,transect,Chaetodon capistratus,foureye butterflyfish,inv,1
TCRMP,Sprat Hole,2015,9,8,transect,Cephalopholis cruentata,graysby,pisc,1
TCRMP,Sprat Hole,2015,9,8,transect,Serranus tigrinus,harlequin bass,inv,1
TCRMP,Sprat Hole,2015,9,8,transect,Lutjanus mahogoni,mahogany snapper,inv,1
TCRMP,Sprat Hole,2015,9,8,transect,Acanthurus bahianus,ocean surgeonfish,herb,3
TCRMP,Sprat Hole,2015,9,8,transect,Scarus taeniopterus,princess parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,8,transect,Scarus taeniopterus,princess parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,8,transect,Scarus vetula,queen parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,8,transect,Sparisoma aurofrenatum,redband parrotfish,herb,8
TCRMP,Sprat Hole,2015,9,8,transect,Sparisoma aurofrenatum,redband parrotfish,herb,3
TCRMP,Sprat Hole,2015,9,8,transect,Canthigaster rostrata,sharpnose puffer,inv,1
TCRMP,Sprat Hole,2015,9,8,transect,Scarus iseri,striped parrotfish,herb,13
TCRMP,Sprat Hole,2015,9,8,transect,Stegastes planifrons,threespot damselfish,herb,4
TCRMP,Sprat Hole,2015,9,8,transect,Halichoeres garnoti,yellowhead wrasse,inv,1
TCRMP,Sprat Hole,2015,9,9,transect,Chaetodon striatus,banded butterflyfish,inv,2
TCRMP,Sprat Hole,2015,9,9,transect,Caranx ruber,bar jack,inv,5
TCRMP,Sprat Hole,2015,9,9,transect,Hypoplectrus puella,barred hamlet,inv,1
TCRMP,Sprat Hole,2015,9,9,transect,Stegastes partitus,bicolor damselfish,herb,22
TCRMP,Sprat Hole,2015,9,9,transect,Chromis cyanea,blue chromis,plank,40
TCRMP,Sprat Hole,2015,9,9,transect,Chromis cyanea,blue chromis,plank,8
TCRMP,Sprat Hole,2015,9,9,transect,Acanthurus coeruleus,blue tang,herb,3
TCRMP,Sprat Hole,2015,9,9,transect,Thalassoma bifasciatum,bluehead wrasse,plank,6
TCRMP,Sprat Hole,2015,9,9,transect,Chromis multilineata,brown chromis,plank,40
TCRMP,Sprat Hole,2015,9,9,transect,Chromis multilineata,brown chromis,plank,12
TCRMP,Sprat Hole,2015,9,9,transect,Scomberomorus regalis,cero,pisc,1
TCRMP,Sprat Hole,2015,9,9,transect,Clepticus parrae,creole wrasse,plank,1
TCRMP,Sprat Hole,2015,9,9,transect,Acanthurus chirurgus,doctorfish,herb,2
TCRMP,Sprat Hole,2015,9,9,transect,Gramma loreto,fairy basslet,inv,4
TCRMP,Sprat Hole,2015,9,9,transect,Haemulon flavolineatum,French grunt,inv,1
TCRMP,Sprat Hole,2015,9,9,transect,Cephalopholis cruentata,graysby,pisc,3
TCRMP,Sprat Hole,2015,9,9,transect,Acanthurus bahianus,ocean surgeonfish,herb,30
TCRMP,Sprat Hole,2015,9,9,transect,Scarus taeniopterus,princess parrotfish,herb,2
TCRMP,Sprat Hole,2015,9,9,transect,Scarus vetula,queen parrotfish,herb,7
TCRMP,Sprat Hole,2015,9,9,transect,Sparisoma aurofrenatum,redband parrotfish,herb,11
TCRMP,Sprat Hole,2015,9,9,transect,Holacanthus tricolor,rock beauty,inv,1
TCRMP,Sprat Hole,2015,9,9,transect,Canthigaster rostrata,sharpnose puffer,inv,2
TCRMP,Sprat Hole,2015,9,9,transect,Haemulon chrysargyreum,smallmouth grunt,inv,2
TCRMP,Sprat Hole,2015,9,9,transect,Bodianus rufus,Spanish hogfish,inv,1
TCRMP,Sprat Hole,2015,9,9,transect,Scorpaena plumieri,spotted scorpionfish,pisc,1
TCRMP,Sprat Hole,2015,9,9,transect,Sparisoma viride,stoplight parrotfish,herb,6
TCRMP,Sprat Hole,2015,9,9,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,9,transect,Scarus iseri,striped parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,9,transect,Stegastes planifrons,threespot damselfish,herb,7
TCRMP,Sprat Hole,2015,9,9,transect,Mulloidichthys martinicus,yellow goatfish,inv,2
TCRMP,Sprat Hole,2015,9,9,transect,Halichoeres garnoti,yellowhead wrasse,inv,1
TCRMP,Sprat Hole,2015,9,10,transect,Caranx ruber,bar jack,inv,1
TCRMP,Sprat Hole,2015,9,10,transect,Stegastes partitus,bicolor damselfish,herb,100
TCRMP,Sprat Hole,2015,9,10,transect,Melichthys niger,black durgon,plank,2
TCRMP,Sprat Hole,2015,9,10,transect,Chromis cyanea,blue chromis,plank,10
TCRMP,Sprat Hole,2015,9,10,transect,Chromis cyanea,blue chromis,plank,60
TCRMP,Sprat Hole,2015,9,10,transect,Acanthurus coeruleus,blue tang,herb,3
TCRMP,Sprat Hole,2015,9,10,transect,Chromis multilineata,brown chromis,plank,65
TCRMP,Sprat Hole,2015,9,10,transect,Chromis multilineata,brown chromis,plank,50
TCRMP,Sprat Hole,2015,9,10,transect,Clepticus parrae,creole wrasse,plank,2
TCRMP,Sprat Hole,2015,9,10,transect,Acanthurus chirurgus,doctorfish,herb,1
TCRMP,Sprat Hole,2015,9,10,transect,Acanthurus chirurgus,doctorfish,herb,1
TCRMP,Sprat Hole,2015,9,10,transect,Chaetodon capistratus,foureye butterflyfish,inv,4
TCRMP,Sprat Hole,2015,9,10,transect,Haemulon flavolineatum,French grunt,inv,2
TCRMP,Sprat Hole,2015,9,10,transect,Cephalopholis cruentata,graysby,pisc,3
TCRMP,Sprat Hole,2015,9,10,transect,Cephalopholis cruentata,graysby,pisc,1
TCRMP,Sprat Hole,2015,9,10,transect,Lutjanus mahogoni,mahogany snapper,inv,1
TCRMP,Sprat Hole,2015,9,10,transect,Scarus taeniopterus,princess parrotfish,herb,10
TCRMP,Sprat Hole,2015,9,10,transect,Scarus vetula,queen parrotfish,herb,1
TCRMP,Sprat Hole,2015,9,10,transect,Sparisoma aurofrenatum,redband parrotfish,herb,9
TCRMP,Sprat Hole,2015,9,10,transect,Holacanthus tricolor,rock beauty,inv,1
TCRMP,Sprat Hole,2015,9,10,transect,Canthigaster rostrata,sharpnose puffer,inv,3
TCRMP,Sprat Hole,2015,9,10,transect,Pseudupeneus maculatus,spotted goatfish,inv,2
TCRMP,Sprat Hole,2015,9,10,transect,Sparisoma viride,stoplight parrotfish,herb,3
